order_item_id,order_id,product_id,quantity,unit_price,cost_price,discount_pct,tax_amount,shipping_fee,is_refunded
ITEM000353,ORD02917,PROD016,3,2282.55,1535,0.15,1232.57,0,True
ITEM000354,ORD02065,PROD016,3,2282.55,1535,0.0,1232.57,0,False
ITEM000355,ORD01759,PROD040,3,445.33,309,0.0,240.48,0,False
ITEM000356,ORD01318,PROD003,1,1173.47,955,0.05,211.22,60,False
ITEM000357,ORD02442,PROD047,2,2465.74,1799,0.05,887.67,60,False
ITEM000358,ORD01846,PROD033,2,1502.15,1017,0.0,540.77,60,False
ITEM000359,ORD01243,PROD042,3,3077.94,1393,0.0,1662.09,0,True
ITEM000360,ORD00234,PROD002,1,673.88,547,0.0,121.3,60,False
ITEM000361,ORD01414,PROD039,3,3056.1,1243,0.0,1650.3,40,False
ITEM000362,ORD02296,PROD046,2,1641.48,815,0.0,590.93,60,False
ITEM000363,ORD01926,PROD048,4,1070.85,862,0.0,771.01,40,False
ITEM000364,ORD02100,PROD027,3,2343.53,1365,0.0,1265.51,40,False
ITEM000365,ORD02063,PROD015,3,4106.89,1954,0.2,2217.72,0,False
ITEM000366,ORD00441,PROD007,3,3025.92,1449,0.1,1634.0,40,False
ITEM000367,ORD01136,PROD045,2,840.7,384,0.0,302.65,0,False
ITEM000368,ORD02744,PROD042,1,3077.94,1393,0.2,554.03,0,False
ITEM000369,ORD00007,PROD009,4,798.08,513,0.05,574.62,0,False
ITEM000370,ORD01587,PROD041,4,943.33,405,0.0,679.2,100,False
ITEM000371,ORD00826,PROD006,4,2437.09,1107,0.0,1754.71,0,False
ITEM000372,ORD01269,PROD012,3,2422.91,1356,0.0,1308.37,60,False
ITEM000373,ORD01311,PROD030,2,504.05,291,0.0,181.46,100,False
ITEM000374,ORD01628,PROD020,4,211.51,136,0.0,152.29,100,False
ITEM000375,ORD01037,PROD020,3,211.51,136,0.05,114.22,60,False
ITEM000376,ORD01170,PROD046,1,1641.48,815,0.05,295.47,60,False
ITEM000377,ORD00478,PROD027,3,2343.53,1365,0.1,1265.51,0,False
ITEM000378,ORD02679,PROD020,4,211.51,136,0.0,152.29,0,False
ITEM000379,ORD00715,PROD007,4,3025.92,1449,0.1,2178.66,40,False
ITEM000380,ORD01677,PROD040,1,445.33,309,0.05,80.16,0,False
ITEM000381,ORD02163,PROD040,2,445.33,309,0.2,160.32,0,False
ITEM000382,ORD00509,PROD030,1,504.05,291,0.0,90.73,40,False
ITEM000383,ORD02105,PROD008,1,1007.3,566,0.15,181.31,40,False
ITEM000384,ORD00382,PROD002,4,673.88,547,0.1,485.2,60,False
ITEM000385,ORD01181,PROD014,4,2440.94,1093,0.05,1757.48,40,False
ITEM000386,ORD03000,PROD010,2,3939.1,1578,0.05,1418.08,40,False
ITEM000387,ORD01846,PROD050,4,2095.72,1047,0.0,1508.92,0,False
ITEM000388,ORD01187,PROD018,1,904.74,434,0.2,162.85,0,False
ITEM000389,ORD00275,PROD018,1,904.74,434,0.0,162.85,100,False
ITEM000390,ORD01719,PROD016,2,2282.55,1535,0.05,821.72,0,False
ITEM000391,ORD01101,PROD005,4,1420.47,774,0.0,1022.74,0,False
ITEM000392,ORD01861,PROD031,4,2693.06,1140,0.0,1939.0,40,False
ITEM000393,ORD02092,PROD037,1,281.16,121,0.05,50.61,0,False
ITEM000394,ORD00718,PROD020,1,211.51,136,0.15,38.07,0,False
ITEM000395,ORD00318,PROD023,4,2324.12,1319,0.0,1673.37,0,False
ITEM000396,ORD00534,PROD032,3,933.84,623,0.2,504.27,0,False
ITEM000397,ORD01609,PROD042,1,3077.94,1393,0.05,554.03,0,False
ITEM000398,ORD01777,PROD017,1,877.06,671,0.0,157.87,60,False
ITEM000399,ORD02285,PROD013,1,1902.92,1347,0.0,342.53,40,False
ITEM000400,ORD02941,PROD049,2,3236.09,1350,0.1,1164.99,0,False
ITEM000401,ORD02565,PROD050,4,2095.72,1047,0.0,1508.92,0,False
ITEM000402,ORD01245,PROD013,4,1902.92,1347,0.0,1370.1,0,False
ITEM000403,ORD01334,PROD017,4,877.06,671,0.0,631.48,100,False
ITEM000404,ORD01201,PROD015,1,4106.89,1954,0.0,739.24,0,False
ITEM000405,ORD01795,PROD026,4,1183.54,583,0.1,852.15,100,False
ITEM000406,ORD02086,PROD044,4,1806.4,786,0.0,1300.61,0,False
ITEM000407,ORD02702,PROD028,4,2252.23,1447,0.0,1621.6,60,False
ITEM000408,ORD01455,PROD042,2,3077.94,1393,0.0,1108.06,0,False
ITEM000409,ORD01934,PROD045,2,840.7,384,0.0,302.65,0,False
ITEM000410,ORD00747,PROD030,1,504.05,291,0.0,90.73,0,False
ITEM000411,ORD00841,PROD043,4,1768.37,803,0.05,1273.22,40,False
ITEM000412,ORD02496,PROD035,1,2016.46,985,0.05,362.96,0,True
ITEM000413,ORD01519,PROD022,1,526.43,377,0.0,94.76,0,False
ITEM000414,ORD02732,PROD010,1,3939.1,1578,0.0,709.04,60,False
ITEM000415,ORD02173,PROD011,1,1201.51,685,0.0,216.27,0,False
ITEM000416,ORD01089,PROD038,1,1040.09,573,0.0,187.22,0,False
ITEM000417,ORD00793,PROD033,1,1502.15,1017,0.05,270.39,60,False
ITEM000418,ORD02832,PROD006,2,2437.09,1107,0.0,877.35,0,False
ITEM000419,ORD01268,PROD037,3,281.16,121,0.0,151.83,60,False
ITEM000420,ORD01551,PROD007,2,3025.92,1449,0.1,1089.33,0,False
ITEM000421,ORD02274,PROD044,1,1806.4,786,0.0,325.15,0,False
ITEM000422,ORD02513,PROD012,3,2422.91,1356,0.05,1308.37,0,False
ITEM000423,ORD02691,PROD007,3,3025.92,1449,0.05,1634.0,100,False
ITEM000424,ORD00293,PROD002,4,673.88,547,0.0,485.2,60,False
ITEM000425,ORD02769,PROD001,1,1746.41,799,0.1,314.35,100,False
ITEM000426,ORD01405,PROD023,1,2324.12,1319,0.05,418.34,0,False
ITEM000427,ORD01649,PROD025,2,3468.6,1987,0.0,1248.7,60,False
ITEM000428,ORD02804,PROD018,3,904.74,434,0.05,488.56,0,False
ITEM000429,ORD02214,PROD044,3,1806.4,786,0.1,975.46,0,False
ITEM000430,ORD02817,PROD007,1,3025.92,1449,0.2,544.67,60,False
ITEM000431,ORD01242,PROD003,4,1173.47,955,0.05,844.9,0,False
ITEM000432,ORD02919,PROD029,1,2057.71,830,0.15,370.39,0,False
ITEM000433,ORD01076,PROD010,3,3939.1,1578,0.0,2127.11,0,False
ITEM000434,ORD01398,PROD043,4,1768.37,803,0.05,1273.22,60,False
ITEM000435,ORD01694,PROD005,4,1420.47,774,0.0,1022.74,0,False
ITEM000436,ORD02615,PROD034,3,620.24,500,0.0,334.93,0,False
ITEM000437,ORD01038,PROD008,1,1007.3,566,0.05,181.31,100,False
ITEM000438,ORD01364,PROD014,1,2440.94,1093,0.1,439.37,0,False
ITEM000439,ORD02650,PROD040,1,445.33,309,0.0,80.16,0,False
ITEM000440,ORD01563,PROD006,2,2437.09,1107,0.05,877.35,40,False
ITEM000441,ORD01113,PROD001,2,1746.41,799,0.0,628.71,60,False
ITEM000442,ORD02953,PROD033,4,1502.15,1017,0.0,1081.54,0,False
ITEM000443,ORD02089,PROD040,1,445.33,309,0.0,80.16,40,False
ITEM000444,ORD01292,PROD011,2,1201.51,685,0.0,432.55,0,False
ITEM000445,ORD01162,PROD050,4,2095.72,1047,0.0,1508.92,40,False
ITEM000446,ORD01030,PROD024,3,2463.1,1015,0.05,1330.07,0,False
ITEM000447,ORD00242,PROD010,3,3939.1,1578,0.0,2127.11,0,False
ITEM000448,ORD00162,PROD044,1,1806.4,786,0.0,325.15,0,False
ITEM000449,ORD02740,PROD023,3,2324.12,1319,0.05,1255.03,100,False
ITEM000450,ORD02857,PROD016,3,2282.55,1535,0.05,1232.57,60,False
ITEM000451,ORD00979,PROD037,3,281.16,121,0.0,151.83,100,False
ITEM000452,ORD00518,PROD016,4,2282.55,1535,0.0,1643.43,40,False
ITEM000453,ORD00898,PROD044,3,1806.4,786,0.0,975.46,0,False
ITEM000454,ORD00783,PROD031,3,2693.06,1140,0.1,1454.25,0,False
ITEM000455,ORD02832,PROD006,4,2437.09,1107,0.15,1754.71,100,False
ITEM000456,ORD01180,PROD030,2,504.05,291,0.1,181.46,40,False
ITEM000457,ORD00085,PROD037,4,281.16,121,0.0,202.44,100,False
ITEM000458,ORD01736,PROD001,2,1746.41,799,0.05,628.71,0,False
ITEM000459,ORD01034,PROD042,4,3077.94,1393,0.0,2216.12,0,False
ITEM000460,ORD00138,PROD025,1,3468.6,1987,0.0,624.35,0,False
ITEM000461,ORD00754,PROD046,3,1641.48,815,0.0,886.4,0,False
ITEM000462,ORD02954,PROD021,2,2650.5,1088,0.1,954.18,0,False
ITEM000463,ORD00713,PROD035,4,2016.46,985,0.05,1451.85,0,False
ITEM000464,ORD02204,PROD038,2,1040.09,573,0.05,374.43,40,False
ITEM000465,ORD02456,PROD005,2,1420.47,774,0.05,511.37,0,True
ITEM000466,ORD02835,PROD049,3,3236.09,1350,0.0,1747.49,0,False
ITEM000467,ORD00580,PROD050,2,2095.72,1047,0.0,754.46,60,False
ITEM000468,ORD00554,PROD012,4,2422.91,1356,0.05,1744.49,0,False
ITEM000469,ORD00396,PROD005,1,1420.47,774,0.05,255.69,40,False
ITEM000470,ORD01938,PROD009,1,798.08,513,0.1,143.65,0,False
ITEM000471,ORD01687,PROD044,3,1806.4,786,0.0,975.46,60,False
ITEM000472,ORD01620,PROD009,4,798.08,513,0.1,574.62,40,True
ITEM000473,ORD01158,PROD035,4,2016.46,985,0.0,1451.85,100,False
ITEM000474,ORD01333,PROD001,1,1746.41,799,0.05,314.35,40,False
ITEM000475,ORD01890,PROD047,4,2465.74,1799,0.0,1775.33,0,False
ITEM000476,ORD00810,PROD010,2,3939.1,1578,0.15,1418.08,0,False
ITEM000477,ORD02590,PROD046,3,1641.48,815,0.0,886.4,40,False
ITEM000478,ORD00170,PROD039,1,3056.1,1243,0.05,550.1,40,False
ITEM000479,ORD02338,PROD036,3,1349.98,804,0.05,728.99,40,False
ITEM000480,ORD00740,PROD037,2,281.16,121,0.0,101.22,0,False
ITEM000481,ORD01842,PROD048,1,1070.85,862,0.0,192.75,40,False
ITEM000482,ORD02636,PROD035,4,2016.46,985,0.1,1451.85,60,False
ITEM000483,ORD02783,PROD017,4,877.06,671,0.0,631.48,40,False
ITEM000484,ORD00457,PROD013,2,1902.92,1347,0.0,685.05,0,False
ITEM000485,ORD02749,PROD006,1,2437.09,1107,0.2,438.68,100,False
ITEM000486,ORD01326,PROD037,3,281.16,121,0.1,151.83,0,False
ITEM000487,ORD02094,PROD048,1,1070.85,862,0.0,192.75,0,False
ITEM000488,ORD01602,PROD032,4,933.84,623,0.05,672.36,60,False
ITEM000489,ORD01384,PROD011,1,1201.51,685,0.05,216.27,0,False
ITEM000490,ORD01285,PROD017,1,877.06,671,0.1,157.87,60,False
ITEM000491,ORD01147,PROD005,4,1420.47,774,0.1,1022.74,0,False
ITEM000492,ORD00231,PROD006,4,2437.09,1107,0.1,1754.71,0,False
ITEM000493,ORD02998,PROD010,3,3939.1,1578,0.0,2127.11,0,False
ITEM000494,ORD02685,PROD033,1,1502.15,1017,0.05,270.39,0,False
ITEM000495,ORD00112,PROD030,4,504.05,291,0.0,362.92,0,False
ITEM000496,ORD00593,PROD021,2,2650.5,1088,0.0,954.18,0,False
ITEM000497,ORD02907,PROD042,4,3077.94,1393,0.1,2216.12,60,False
ITEM000498,ORD02439,PROD017,3,877.06,671,0.0,473.61,60,False
ITEM000499,ORD02440,PROD027,3,2343.53,1365,0.05,1265.51,60,False
ITEM000500,ORD02376,PROD003,2,1173.47,955,0.1,422.45,60,True
ITEM000501,ORD01239,PROD029,3,2057.71,830,0.0,1111.16,0,False
ITEM000502,ORD01888,PROD002,1,673.88,547,0.0,121.3,60,False
ITEM000503,ORD02795,PROD029,3,2057.71,830,0.1,1111.16,40,False
ITEM000504,ORD02415,PROD049,2,3236.09,1350,0.15,1164.99,0,False
ITEM000505,ORD02130,PROD036,3,1349.98,804,0.1,728.99,60,False
ITEM000506,ORD02854,PROD034,2,620.24,500,0.05,223.29,0,False
ITEM000507,ORD02870,PROD037,3,281.16,121,0.0,151.83,60,False
ITEM000508,ORD01100,PROD042,4,3077.94,1393,0.0,2216.12,0,False
ITEM000509,ORD01527,PROD001,2,1746.41,799,0.05,628.71,0,False
ITEM000510,ORD01970,PROD026,3,1183.54,583,0.0,639.11,0,False
ITEM000511,ORD00952,PROD001,1,1746.41,799,0.15,314.35,0,False
ITEM000512,ORD01503,PROD004,2,752.0,464,0.0,270.72,60,False
ITEM000513,ORD00372,PROD039,2,3056.1,1243,0.05,1100.2,100,False
ITEM000514,ORD02312,PROD014,3,2440.94,1093,0.1,1318.11,0,False
ITEM000515,ORD00110,PROD046,4,1641.48,815,0.1,1181.87,0,False
ITEM000516,ORD02355,PROD018,4,904.74,434,0.05,651.41,0,False
ITEM000517,ORD01224,PROD034,3,620.24,500,0.15,334.93,60,False
ITEM000518,ORD00226,PROD001,3,1746.41,799,0.2,943.06,0,False
ITEM000519,ORD02233,PROD022,1,526.43,377,0.15,94.76,100,False
ITEM000520,ORD00031,PROD016,3,2282.55,1535,0.1,1232.57,40,False
ITEM000521,ORD00614,PROD022,2,526.43,377,0.1,189.52,60,False
ITEM000522,ORD01795,PROD050,3,2095.72,1047,0.05,1131.69,40,False
ITEM000523,ORD00099,PROD016,1,2282.55,1535,0.0,410.86,40,False
ITEM000524,ORD01363,PROD028,3,2252.23,1447,0.0,1216.2,40,False
ITEM000525,ORD00811,PROD028,3,2252.23,1447,0.0,1216.2,60,False
ITEM000526,ORD01821,PROD022,2,526.43,377,0.0,189.52,60,False
ITEM000527,ORD02700,PROD006,4,2437.09,1107,0.0,1754.71,40,False
ITEM000528,ORD00814,PROD025,3,3468.6,1987,0.0,1873.04,40,False
ITEM000529,ORD01822,PROD042,1,3077.94,1393,0.15,554.03,100,False
ITEM000530,ORD01020,PROD002,3,673.88,547,0.1,363.9,100,False
ITEM000531,ORD02136,PROD007,3,3025.92,1449,0.0,1634.0,40,False
ITEM000532,ORD01087,PROD017,2,877.06,671,0.0,315.74,0,True
ITEM000533,ORD00922,PROD035,4,2016.46,985,0.1,1451.85,0,False
ITEM000534,ORD01411,PROD020,4,211.51,136,0.1,152.29,60,False
ITEM000535,ORD01483,PROD044,4,1806.4,786,0.15,1300.61,0,False
ITEM000536,ORD02634,PROD002,3,673.88,547,0.2,363.9,0,False
ITEM000537,ORD02866,PROD007,2,3025.92,1449,0.2,1089.33,0,False
ITEM000538,ORD02980,PROD032,2,933.84,623,0.0,336.18,40,False
ITEM000539,ORD01660,PROD049,3,3236.09,1350,0.0,1747.49,40,False
ITEM000540,ORD01918,PROD019,2,2758.41,1345,0.1,993.03,0,False
ITEM000541,ORD00797,PROD012,4,2422.91,1356,0.0,1744.49,0,False
ITEM000542,ORD01958,PROD009,2,798.08,513,0.1,287.31,60,False
ITEM000543,ORD01013,PROD027,3,2343.53,1365,0.05,1265.51,100,False
ITEM000544,ORD02681,PROD014,3,2440.94,1093,0.1,1318.11,0,False
ITEM000545,ORD00346,PROD002,1,673.88,547,0.0,121.3,0,False
ITEM000546,ORD00724,PROD021,1,2650.5,1088,0.05,477.09,40,False
ITEM000547,ORD02949,PROD004,2,752.0,464,0.05,270.72,60,False
ITEM000548,ORD01102,PROD021,2,2650.5,1088,0.15,954.18,60,True
ITEM000549,ORD01389,PROD048,3,1070.85,862,0.0,578.26,60,False
ITEM000550,ORD01038,PROD022,1,526.43,377,0.15,94.76,60,False
ITEM000551,ORD00136,PROD049,1,3236.09,1350,0.1,582.5,0,False
ITEM000552,ORD01328,PROD002,4,673.88,547,0.1,485.2,0,False
ITEM000553,ORD02445,PROD017,4,877.06,671,0.1,631.48,40,False
ITEM000554,ORD00792,PROD019,3,2758.41,1345,0.05,1489.54,60,False
ITEM000555,ORD00079,PROD040,3,445.33,309,0.0,240.48,40,True
ITEM000556,ORD01779,PROD024,3,2463.1,1015,0.0,1330.07,100,False
ITEM000557,ORD00705,PROD020,3,211.51,136,0.15,114.22,60,False
ITEM000558,ORD00982,PROD038,1,1040.09,573,0.1,187.22,60,True
ITEM000559,ORD01442,PROD012,3,2422.91,1356,0.0,1308.37,0,False
ITEM000560,ORD01266,PROD025,3,3468.6,1987,0.05,1873.04,0,False
ITEM000561,ORD01075,PROD023,1,2324.12,1319,0.0,418.34,60,False
ITEM000562,ORD00744,PROD050,4,2095.72,1047,0.0,1508.92,0,False
ITEM000563,ORD02432,PROD034,3,620.24,500,0.05,334.93,0,False
ITEM000564,ORD00375,PROD032,4,933.84,623,0.0,672.36,100,False
ITEM000565,ORD01754,PROD024,1,2463.1,1015,0.0,443.36,60,False
ITEM000566,ORD02254,PROD042,4,3077.94,1393,0.0,2216.12,0,False
ITEM000567,ORD02537,PROD025,1,3468.6,1987,0.05,624.35,60,True
ITEM000568,ORD01992,PROD003,3,1173.47,955,0.0,633.67,0,False
ITEM000569,ORD02929,PROD025,4,3468.6,1987,0.0,2497.39,0,False
ITEM000570,ORD01335,PROD028,3,2252.23,1447,0.0,1216.2,40,False
ITEM000571,ORD02680,PROD012,2,2422.91,1356,0.0,872.25,60,True
ITEM000572,ORD00592,PROD026,2,1183.54,583,0.0,426.07,0,False
ITEM000573,ORD01066,PROD048,4,1070.85,862,0.0,771.01,0,False
ITEM000574,ORD00533,PROD044,1,1806.4,786,0.0,325.15,0,False
ITEM000575,ORD02570,PROD008,4,1007.3,566,0.1,725.25,100,False
ITEM000576,ORD02873,PROD005,1,1420.47,774,0.0,255.69,40,False
ITEM000577,ORD01177,PROD011,2,1201.51,685,0.0,432.55,0,False
ITEM000578,ORD01336,PROD042,1,3077.94,1393,0.0,554.03,0,False
ITEM000579,ORD01318,PROD035,2,2016.46,985,0.0,725.93,40,False
ITEM000580,ORD00598,PROD027,4,2343.53,1365,0.1,1687.34,40,False
ITEM000581,ORD00113,PROD041,3,943.33,405,0.0,509.4,60,False
ITEM000582,ORD01136,PROD044,3,1806.4,786,0.0,975.46,0,False
ITEM000583,ORD01199,PROD038,3,1040.09,573,0.0,561.65,100,False
ITEM000584,ORD01846,PROD019,1,2758.41,1345,0.05,496.51,0,False
ITEM000585,ORD01326,PROD048,3,1070.85,862,0.0,578.26,0,False
ITEM000586,ORD01988,PROD032,1,933.84,623,0.05,168.09,0,False
ITEM000587,ORD01540,PROD046,3,1641.48,815,0.0,886.4,40,False
ITEM000588,ORD00734,PROD028,1,2252.23,1447,0.0,405.4,100,False
ITEM000589,ORD01986,PROD036,1,1349.98,804,0.05,243.0,60,False
ITEM000590,ORD02366,PROD018,2,904.74,434,0.1,325.71,40,False
ITEM000591,ORD00996,PROD010,2,3939.1,1578,0.05,1418.08,0,False
ITEM000592,ORD02261,PROD032,4,933.84,623,0.0,672.36,0,False
ITEM000593,ORD00253,PROD018,2,904.74,434,0.05,325.71,40,False
ITEM000594,ORD00124,PROD012,1,2422.91,1356,0.0,436.12,60,False
ITEM000595,ORD01237,PROD008,2,1007.3,566,0.1,362.63,60,False
ITEM000596,ORD00624,PROD033,2,1502.15,1017,0.05,540.77,0,False
ITEM000597,ORD01540,PROD046,2,1641.48,815,0.0,590.93,0,False
ITEM000598,ORD01656,PROD038,1,1040.09,573,0.05,187.22,0,False
ITEM000599,ORD01267,PROD014,1,2440.94,1093,0.05,439.37,100,False
ITEM000600,ORD02946,PROD002,4,673.88,547,0.0,485.2,40,False
ITEM000601,ORD01161,PROD009,2,798.08,513,0.15,287.31,0,False
ITEM000602,ORD02295,PROD044,2,1806.4,786,0.1,650.3,0,False
ITEM000603,ORD00441,PROD005,1,1420.47,774,0.0,255.69,0,False
ITEM000604,ORD02093,PROD034,4,620.24,500,0.15,446.57,0,False
ITEM000605,ORD02706,PROD019,4,2758.41,1345,0.0,1986.06,60,False
ITEM000606,ORD02928,PROD007,1,3025.92,1449,0.1,544.67,100,False
ITEM000607,ORD01017,PROD039,2,3056.1,1243,0.1,1100.2,40,False
ITEM000608,ORD00554,PROD042,4,3077.94,1393,0.05,2216.12,0,False
ITEM000609,ORD00809,PROD017,4,877.06,671,0.0,631.48,40,False
ITEM000610,ORD00971,PROD026,2,1183.54,583,0.15,426.07,60,False
ITEM000611,ORD01113,PROD046,4,1641.48,815,0.0,1181.87,0,False
ITEM000612,ORD02778,PROD027,2,2343.53,1365,0.0,843.67,60,False
ITEM000613,ORD01834,PROD043,4,1768.37,803,0.0,1273.22,60,False
ITEM000614,ORD01315,PROD028,4,2252.23,1447,0.15,1621.6,0,False
ITEM000615,ORD01275,PROD020,1,211.51,136,0.15,38.07,40,False
ITEM000616,ORD00099,PROD006,4,2437.09,1107,0.0,1754.71,60,False
ITEM000617,ORD02920,PROD008,2,1007.3,566,0.15,362.63,40,False
ITEM000618,ORD01480,PROD032,4,933.84,623,0.0,672.36,0,False
ITEM000619,ORD01615,PROD019,1,2758.41,1345,0.2,496.51,0,False
ITEM000620,ORD00301,PROD032,4,933.84,623,0.05,672.36,0,False
ITEM000621,ORD01223,PROD019,3,2758.41,1345,0.0,1489.54,60,False
ITEM000622,ORD01683,PROD024,2,2463.1,1015,0.0,886.72,0,False
ITEM000623,ORD00488,PROD024,3,2463.1,1015,0.0,1330.07,40,False
ITEM000624,ORD01425,PROD017,1,877.06,671,0.0,157.87,60,False
ITEM000625,ORD01005,PROD018,3,904.74,434,0.1,488.56,0,False
ITEM000626,ORD00477,PROD012,4,2422.91,1356,0.0,1744.49,60,False
ITEM000627,ORD01146,PROD041,2,943.33,405,0.2,339.6,0,False
ITEM000628,ORD01336,PROD023,3,2324.12,1319,0.05,1255.03,0,False
ITEM000629,ORD01136,PROD048,4,1070.85,862,0.05,771.01,0,False
ITEM000630,ORD02909,PROD018,3,904.74,434,0.0,488.56,100,False
ITEM000631,ORD02857,PROD016,4,2282.55,1535,0.15,1643.43,60,False
ITEM000632,ORD01706,PROD016,4,2282.55,1535,0.05,1643.43,0,False
ITEM000633,ORD00518,PROD036,3,1349.98,804,0.15,728.99,100,False
ITEM000634,ORD01221,PROD023,1,2324.12,1319,0.2,418.34,60,False
ITEM000635,ORD02507,PROD022,2,526.43,377,0.0,189.52,0,False
ITEM000636,ORD00230,PROD039,1,3056.1,1243,0.0,550.1,0,False
ITEM000637,ORD01192,PROD033,3,1502.15,1017,0.1,811.16,0,False
ITEM000638,ORD02056,PROD024,4,2463.1,1015,0.15,1773.43,40,False
ITEM000639,ORD01978,PROD020,3,211.51,136,0.05,114.22,40,False
ITEM000640,ORD01384,PROD033,4,1502.15,1017,0.0,1081.54,0,False
ITEM000641,ORD02243,PROD031,4,2693.06,1140,0.05,1939.0,0,False
ITEM000642,ORD02402,PROD040,1,445.33,309,0.0,80.16,0,False
ITEM000643,ORD01888,PROD008,1,1007.3,566,0.0,181.31,0,False
ITEM000644,ORD01073,PROD010,3,3939.1,1578,0.0,2127.11,40,False
ITEM000645,ORD00464,PROD001,2,1746.41,799,0.0,628.71,0,False
ITEM000646,ORD02404,PROD021,1,2650.5,1088,0.0,477.09,40,False
ITEM000647,ORD02898,PROD025,4,3468.6,1987,0.2,2497.39,100,False
ITEM000648,ORD00974,PROD032,3,933.84,623,0.1,504.27,0,False
ITEM000649,ORD01182,PROD046,3,1641.48,815,0.15,886.4,0,False
ITEM000650,ORD00066,PROD046,2,1641.48,815,0.1,590.93,0,False
ITEM000651,ORD01997,PROD010,3,3939.1,1578,0.0,2127.11,0,True
ITEM000652,ORD02907,PROD048,1,1070.85,862,0.1,192.75,60,False
ITEM000653,ORD00571,PROD009,4,798.08,513,0.15,574.62,40,False
ITEM000654,ORD00308,PROD020,3,211.51,136,0.15,114.22,0,False
ITEM000655,ORD00783,PROD048,3,1070.85,862,0.05,578.26,0,False
ITEM000656,ORD00121,PROD020,4,211.51,136,0.0,152.29,0,False
ITEM000657,ORD00766,PROD040,3,445.33,309,0.0,240.48,0,False
ITEM000658,ORD00773,PROD007,3,3025.92,1449,0.0,1634.0,40,False
ITEM000659,ORD02144,PROD011,2,1201.51,685,0.2,432.55,0,False
ITEM000660,ORD00987,PROD021,1,2650.5,1088,0.0,477.09,60,False
ITEM000661,ORD02010,PROD038,3,1040.09,573,0.15,561.65,40,False
ITEM000662,ORD00540,PROD047,1,2465.74,1799,0.0,443.83,0,False
ITEM000663,ORD02050,PROD019,2,2758.41,1345,0.05,993.03,40,False
ITEM000664,ORD00580,PROD046,1,1641.48,815,0.0,295.47,100,False
ITEM000665,ORD01664,PROD015,2,4106.89,1954,0.0,1478.48,0,False
ITEM000666,ORD02381,PROD006,1,2437.09,1107,0.0,438.68,0,False
ITEM000667,ORD01048,PROD010,1,3939.1,1578,0.05,709.04,0,False
ITEM000668,ORD02790,PROD046,3,1641.48,815,0.0,886.4,40,False
ITEM000669,ORD00506,PROD016,1,2282.55,1535,0.1,410.86,0,False
ITEM000670,ORD01911,PROD045,3,840.7,384,0.0,453.98,100,False
ITEM000671,ORD00733,PROD011,3,1201.51,685,0.1,648.82,40,False
ITEM000672,ORD01572,PROD035,1,2016.46,985,0.0,362.96,60,False
ITEM000673,ORD00514,PROD008,3,1007.3,566,0.05,543.94,0,False
ITEM000674,ORD02943,PROD028,1,2252.23,1447,0.0,405.4,60,True
ITEM000675,ORD00361,PROD003,4,1173.47,955,0.1,844.9,0,False
ITEM000676,ORD02322,PROD002,3,673.88,547,0.0,363.9,0,False
ITEM000677,ORD02225,PROD014,4,2440.94,1093,0.05,1757.48,100,False
ITEM000678,ORD00527,PROD029,4,2057.71,830,0.15,1481.55,0,False
ITEM000679,ORD02961,PROD047,3,2465.74,1799,0.0,1331.5,100,False
ITEM000680,ORD00279,PROD003,2,1173.47,955,0.0,422.45,0,False
ITEM000681,ORD02754,PROD001,2,1746.41,799,0.1,628.71,100,False
ITEM000682,ORD01373,PROD015,4,4106.89,1954,0.05,2956.96,40,False
ITEM000683,ORD01947,PROD020,4,211.51,136,0.0,152.29,60,False
ITEM000684,ORD01445,PROD022,1,526.43,377,0.0,94.76,0,False
ITEM000685,ORD02112,PROD034,4,620.24,500,0.0,446.57,0,False
ITEM000686,ORD00290,PROD050,3,2095.72,1047,0.0,1131.69,60,False
ITEM000687,ORD02066,PROD033,2,1502.15,1017,0.0,540.77,60,False
ITEM000688,ORD00064,PROD009,2,798.08,513,0.1,287.31,0,False
ITEM000689,ORD00330,PROD003,2,1173.47,955,0.0,422.45,0,False
ITEM000690,ORD01894,PROD002,3,673.88,547,0.05,363.9,0,False
ITEM000691,ORD00763,PROD004,1,752.0,464,0.15,135.36,0,False
ITEM000692,ORD01964,PROD016,3,2282.55,1535,0.0,1232.57,0,False
ITEM000693,ORD02491,PROD033,3,1502.15,1017,0.1,811.16,60,False
ITEM000694,ORD00141,PROD009,2,798.08,513,0.15,287.31,0,False
ITEM000695,ORD01332,PROD040,3,445.33,309,0.0,240.48,0,False
ITEM000696,ORD00444,PROD038,4,1040.09,573,0.0,748.87,100,True
ITEM000697,ORD02544,PROD018,3,904.74,434,0.2,488.56,0,False
ITEM000698,ORD02474,PROD016,2,2282.55,1535,0.2,821.72,40,False
ITEM000699,ORD01499,PROD008,2,1007.3,566,0.0,362.63,60,False
ITEM000700,ORD01269,PROD023,3,2324.12,1319,0.0,1255.03,60,False
ITEM000701,ORD00450,PROD036,4,1349.98,804,0.0,971.99,60,False
ITEM000702,ORD01826,PROD003,4,1173.47,955,0.0,844.9,60,False
ITEM000703,ORD00351,PROD015,2,4106.89,1954,0.0,1478.48,0,False
ITEM000704,ORD00599,PROD038,4,1040.09,573,0.05,748.87,40,False
ITEM000705,ORD00711,PROD033,4,1502.15,1017,0.15,1081.54,60,False
