order_id,order_date,customer_id,payment_status,fulfillment_status,channel
ORD01653,2024-06-25,CUST0200,Paid,Shipped,Google Ads
ORD01654,2024-04-29,CUST0298,Failed,Shipped,Email
ORD01655,2023-05-02,CUST0346,Paid,Shipped,Amazon Ads
ORD01656,2023-05-05,CUST0240,Paid,Shipped,Amazon Ads
ORD01657,2024-07-02,CUST0115,Paid,Shipped,Direct
ORD01658,2023-06-19,CUST0026,Paid,Delivered,Direct
ORD01659,2023-05-04,CUST0407,Paid,Shipped,Amazon Ads
ORD01660,2023-02-04,CUST0299,Paid,Shipped,Email
ORD01661,2023-03-28,CUST0077,Paid,Shipped,Email
ORD01662,2024-10-07,CUST0412,Paid,Shipped,Instagram
ORD01663,2024-12-08,CUST0137,Paid,Delivered,Google Ads
ORD01664,2023-07-20,CUST0020,Paid,Shipped,Direct
ORD01665,2024-01-04,CUST0440,Paid,Shipped,Google Ads
ORD01666,2023-03-18,CUST0211,Paid,Shipped,Direct
ORD01667,2023-02-28,CUST0240,Paid,Shipped,Instagram
ORD01668,2024-03-06,CUST0039,Paid,Shipped,Amazon Ads
ORD01669,2024-09-29,CUST0435,Paid,Delivered,Google Ads
ORD01670,2024-05-14,CUST0268,Paid,Delivered,Direct
ORD01671,2023-04-19,CUST0207,Paid,Shipped,Google Ads
ORD01672,2023-10-05,CUST0479,Paid,Shipped,Amazon Ads
ORD01673,2023-03-09,CUST0439,Paid,Shipped,Flipkart Ads
ORD01674,2023-03-10,CUST0462,Paid,Shipped,Direct
ORD01675,2023-06-14,CUST0267,Paid,Shipped,Flipkart Ads
ORD01676,2024-05-03,CUST0154,Paid,Shipped,Instagram
ORD01677,2023-11-01,CUST0042,Paid,Delivered,Email
ORD01678,2024-11-04,CUST0411,Paid,Shipped,Google Ads
ORD01679,2023-12-31,CUST0011,Paid,Shipped,Direct
ORD01680,2024-01-14,CUST0294,Paid,Delivered,Google Ads
ORD01681,2023-12-09,CUST0098,Paid,Shipped,Instagram
ORD01682,2024-07-07,CUST0427,Paid,Shipped,Instagram
ORD01683,2023-12-20,CUST0275,Paid,Shipped,Google Ads
ORD01684,2024-02-20,CUST0448,Failed,Shipped,Direct
ORD01685,2023-04-19,CUST0390,Paid,Shipped,Amazon Ads
ORD01686,2024-07-16,CUST0430,Paid,Shipped,Amazon Ads
ORD01687,2024-05-11,CUST0372,Paid,Shipped,Email
ORD01688,2023-12-07,CUST0230,Pending,Shipped,Google Ads
ORD01689,2024-01-18,CUST0369,Paid,Returned,Google Ads
ORD01690,2024-06-16,CUST0426,Paid,Shipped,Direct
ORD01691,2023-10-27,CUST0220,Pending,Shipped,Google Ads
ORD01692,2023-05-19,CUST0065,Paid,Shipped,Direct
ORD01693,2023-12-25,CUST0355,Paid,Shipped,Google Ads
ORD01694,2024-05-13,CUST0232,Paid,Shipped,Instagram
ORD01695,2024-01-20,CUST0328,Paid,Shipped,Flipkart Ads
ORD01696,2024-08-26,CUST0443,Paid,Shipped,Google Ads
ORD01697,2023-10-07,CUST0052,Paid,Shipped,Flipkart Ads
ORD01698,2024-09-28,CUST0374,Paid,Shipped,Amazon Ads
ORD01699,2024-04-27,CUST0431,Paid,Shipped,Email
ORD01700,2023-04-21,CUST0376,Paid,Shipped,Amazon Ads
ORD01701,2023-05-19,CUST0263,Paid,Shipped,Google Ads
ORD01702,2024-03-10,CUST0267,Paid,Shipped,Direct
ORD01703,2024-05-23,CUST0359,Paid,Shipped,Amazon Ads
ORD01704,2023-09-30,CUST0317,Paid,Shipped,Instagram
ORD01705,2023-04-09,CUST0324,Pending,Delivered,Flipkart Ads
ORD01706,2023-04-14,CUST0409,Paid,Shipped,Direct
ORD01707,2023-08-02,CUST0396,Paid,Shipped,Direct
ORD01708,2024-10-25,CUST0154,Pending,Shipped,Google Ads
ORD01709,2023-06-14,CUST0358,Paid,Delivered,Instagram
ORD01710,2024-06-03,CUST0366,Paid,Shipped,Flipkart Ads
ORD01711,2023-10-11,CUST0140,Pending,Shipped,Instagram
ORD01712,2024-05-31,CUST0427,Paid,Shipped,Amazon Ads
ORD01713,2024-10-18,CUST0051,Paid,Shipped,Google Ads
ORD01714,2024-09-04,CUST0117,Paid,Shipped,Direct
ORD01715,2023-06-13,CUST0421,Paid,Delivered,Direct
ORD01716,2024-10-20,CUST0046,Paid,Shipped,Amazon Ads
ORD01717,2023-03-05,CUST0309,Paid,Shipped,Direct
ORD01718,2023-04-01,CUST0088,Paid,Shipped,Email
ORD01719,2023-04-27,CUST0208,Paid,Delivered,Google Ads
ORD01720,2023-09-24,CUST0377,Paid,Shipped,Amazon Ads
ORD01721,2024-11-15,CUST0269,Paid,Shipped,Google Ads
ORD01722,2024-07-12,CUST0089,Paid,Shipped,Flipkart Ads
ORD01723,2023-05-20,CUST0381,Paid,Returned,Google Ads
ORD01724,2023-09-03,CUST0118,Paid,Delivered,Google Ads
ORD01725,2024-10-22,CUST0054,Paid,Shipped,Flipkart Ads
ORD01726,2024-01-30,CUST0441,Paid,Shipped,Amazon Ads
ORD01727,2024-05-01,CUST0116,Paid,Shipped,Google Ads
ORD01728,2024-04-20,CUST0118,Paid,Delivered,Instagram
ORD01729,2024-05-31,CUST0260,Paid,Shipped,Google Ads
ORD01730,2023-07-03,CUST0075,Paid,Shipped,Amazon Ads
ORD01731,2023-01-20,CUST0480,Paid,Shipped,Direct
ORD01732,2024-07-11,CUST0305,Paid,Delivered,Flipkart Ads
ORD01733,2024-06-07,CUST0007,Paid,Shipped,Direct
ORD01734,2024-08-04,CUST0366,Failed,Shipped,Amazon Ads
ORD01735,2024-06-12,CUST0122,Paid,Delivered,Email
ORD01736,2023-05-27,CUST0011,Paid,Shipped,Direct
ORD01737,2024-10-27,CUST0348,Paid,Shipped,Google Ads
ORD01738,2023-10-31,CUST0438,Paid,Returned,Google Ads
ORD01739,2024-09-11,CUST0489,Paid,Returned,Flipkart Ads
ORD01740,2024-08-04,CUST0215,Paid,Delivered,Google Ads
ORD01741,2024-11-25,CUST0429,Paid,Shipped,Instagram
ORD01742,2023-08-16,CUST0279,Pending,Shipped,Instagram
ORD01743,2023-04-12,CUST0498,Pending,Delivered,Direct
ORD01744,2024-08-09,CUST0028,Paid,Shipped,Amazon Ads
ORD01745,2024-02-21,CUST0235,Paid,Delivered,Flipkart Ads
ORD01746,2023-08-04,CUST0367,Paid,Delivered,Email
ORD01747,2024-02-11,CUST0313,Paid,Shipped,Direct
ORD01748,2024-02-03,CUST0026,Paid,Delivered,Amazon Ads
ORD01749,2024-12-15,CUST0409,Paid,Shipped,Flipkart Ads
ORD01750,2024-12-04,CUST0054,Paid,Shipped,Flipkart Ads
ORD01751,2024-05-13,CUST0029,Paid,Shipped,Direct
ORD01752,2024-04-09,CUST0467,Paid,Shipped,Amazon Ads
ORD01753,2024-11-21,CUST0353,Paid,Shipped,Amazon Ads
ORD01754,2024-12-31,CUST0164,Paid,Shipped,Google Ads
ORD01755,2023-03-23,CUST0270,Paid,Shipped,Email
ORD01756,2024-08-26,CUST0334,Paid,Delivered,Instagram
ORD01757,2024-11-17,CUST0035,Paid,Returned,Google Ads
ORD01758,2023-12-31,CUST0286,Paid,Shipped,Flipkart Ads
ORD01759,2023-06-12,CUST0348,Paid,Shipped,Email
ORD01760,2023-02-17,CUST0273,Paid,Shipped,Email
ORD01761,2024-05-25,CUST0451,Paid,Returned,Amazon Ads
ORD01762,2023-11-25,CUST0208,Paid,Shipped,Email
ORD01763,2023-04-26,CUST0238,Paid,Shipped,Direct
ORD01764,2023-12-03,CUST0414,Paid,Delivered,Email
ORD01765,2023-05-27,CUST0500,Paid,Shipped,Flipkart Ads
ORD01766,2024-07-28,CUST0093,Paid,Delivered,Direct
ORD01767,2023-11-19,CUST0173,Paid,Delivered,Direct
ORD01768,2024-03-18,CUST0079,Paid,Delivered,Google Ads
ORD01769,2023-01-13,CUST0110,Paid,Shipped,Email
ORD01770,2024-05-08,CUST0217,Paid,Shipped,Amazon Ads
ORD01771,2024-12-01,CUST0435,Paid,Delivered,Google Ads
ORD01772,2023-10-14,CUST0358,Paid,Shipped,Amazon Ads
ORD01773,2024-12-20,CUST0106,Paid,Shipped,Email
ORD01774,2023-04-24,CUST0047,Paid,Shipped,Google Ads
ORD01775,2024-04-24,CUST0181,Paid,Shipped,Email
ORD01776,2023-01-22,CUST0064,Pending,Shipped,Flipkart Ads
ORD01777,2023-12-15,CUST0246,Paid,Shipped,Google Ads
ORD01778,2024-12-26,CUST0244,Paid,Shipped,Amazon Ads
ORD01779,2024-11-13,CUST0422,Paid,Shipped,Flipkart Ads
ORD01780,2024-07-19,CUST0320,Paid,Shipped,Instagram
ORD01781,2023-11-16,CUST0087,Paid,Shipped,Amazon Ads
ORD01782,2023-05-06,CUST0217,Paid,Shipped,Email
ORD01783,2023-10-04,CUST0490,Paid,Shipped,Amazon Ads
ORD01784,2023-07-23,CUST0007,Paid,Shipped,Instagram
ORD01785,2023-07-13,CUST0278,Paid,Shipped,Amazon Ads
ORD01786,2024-11-11,CUST0337,Paid,Shipped,Flipkart Ads
ORD01787,2024-10-25,CUST0210,Paid,Shipped,Direct
ORD01788,2024-06-30,CUST0497,Paid,Shipped,Amazon Ads
ORD01789,2024-11-26,CUST0169,Paid,Shipped,Google Ads
ORD01790,2023-10-13,CUST0330,Paid,Shipped,Instagram
ORD01791,2023-02-26,CUST0138,Paid,Shipped,Amazon Ads
ORD01792,2023-10-30,CUST0441,Paid,Delivered,Instagram
ORD01793,2023-06-12,CUST0391,Paid,Shipped,Direct
ORD01794,2023-01-19,CUST0496,Paid,Returned,Flipkart Ads
ORD01795,2024-01-05,CUST0381,Paid,Shipped,Google Ads
ORD01796,2023-09-21,CUST0306,Paid,Shipped,Email
ORD01797,2023-04-23,CUST0230,Paid,Shipped,Amazon Ads
ORD01798,2024-05-02,CUST0475,Paid,Shipped,Flipkart Ads
ORD01799,2023-11-23,CUST0308,Paid,Shipped,Instagram
ORD01800,2024-06-25,CUST0161,Paid,Shipped,Direct
ORD01801,2024-10-08,CUST0001,Paid,Shipped,Instagram
ORD01802,2024-08-01,CUST0236,Paid,Shipped,Direct
ORD01803,2023-03-06,CUST0437,Paid,Shipped,Direct
ORD01804,2023-10-19,CUST0188,Paid,Shipped,Flipkart Ads
ORD01805,2023-01-25,CUST0418,Paid,Delivered,Amazon Ads
ORD01806,2024-07-02,CUST0004,Paid,Shipped,Email
ORD01807,2023-01-01,CUST0401,Paid,Shipped,Amazon Ads
ORD01808,2024-07-02,CUST0132,Paid,Shipped,Google Ads
ORD01809,2023-05-21,CUST0427,Paid,Shipped,Amazon Ads
ORD01810,2024-10-09,CUST0218,Paid,Shipped,Direct
ORD01811,2023-07-07,CUST0260,Paid,Shipped,Direct
ORD01812,2023-05-08,CUST0001,Paid,Shipped,Google Ads
ORD01813,2023-07-20,CUST0071,Paid,Delivered,Instagram
ORD01814,2023-05-07,CUST0478,Paid,Shipped,Direct
ORD01815,2023-09-14,CUST0178,Paid,Returned,Google Ads
ORD01816,2024-11-06,CUST0457,Paid,Delivered,Direct
ORD01817,2024-06-30,CUST0189,Paid,Delivered,Email
ORD01818,2023-07-13,CUST0291,Paid,Shipped,Direct
ORD01819,2024-12-03,CUST0008,Paid,Shipped,Flipkart Ads
ORD01820,2023-04-14,CUST0253,Paid,Shipped,Google Ads
ORD01821,2024-06-18,CUST0408,Paid,Shipped,Amazon Ads
ORD01822,2023-09-22,CUST0467,Paid,Shipped,Google Ads
ORD01823,2024-01-19,CUST0292,Paid,Shipped,Instagram
ORD01824,2023-09-17,CUST0434,Paid,Shipped,Direct
ORD01825,2024-02-18,CUST0244,Paid,Shipped,Google Ads
ORD01826,2023-12-24,CUST0123,Paid,Shipped,Email
ORD01827,2023-03-16,CUST0299,Paid,Shipped,Google Ads
ORD01828,2023-12-21,CUST0283,Paid,Shipped,Email
ORD01829,2024-08-06,CUST0032,Paid,Shipped,Direct
ORD01830,2023-07-07,CUST0334,Paid,Shipped,Amazon Ads
ORD01831,2024-11-15,CUST0377,Paid,Shipped,Direct
ORD01832,2023-10-17,CUST0146,Paid,Shipped,Instagram
ORD01833,2023-02-14,CUST0156,Paid,Shipped,Flipkart Ads
ORD01834,2024-07-26,CUST0413,Paid,Shipped,Amazon Ads
ORD01835,2023-03-24,CUST0016,Paid,Shipped,Amazon Ads
ORD01836,2023-05-03,CUST0355,Paid,Shipped,Flipkart Ads
ORD01837,2023-12-24,CUST0047,Paid,Shipped,Google Ads
ORD01838,2024-06-11,CUST0251,Paid,Shipped,Direct
ORD01839,2023-03-07,CUST0187,Paid,Shipped,Google Ads
ORD01840,2024-10-18,CUST0031,Paid,Shipped,Google Ads
ORD01841,2024-01-10,CUST0260,Paid,Delivered,Direct
ORD01842,2023-06-11,CUST0421,Paid,Shipped,Instagram
ORD01843,2024-01-15,CUST0017,Paid,Delivered,Amazon Ads
ORD01844,2024-10-17,CUST0039,Paid,Shipped,Email
ORD01845,2023-12-24,CUST0304,Paid,Shipped,Flipkart Ads
ORD01846,2023-07-07,CUST0430,Paid,Shipped,Amazon Ads
ORD01847,2023-11-18,CUST0474,Paid,Shipped,Google Ads
ORD01848,2024-03-25,CUST0432,Paid,Shipped,Flipkart Ads
ORD01849,2024-04-18,CUST0039,Paid,Shipped,Email
ORD01850,2023-01-13,CUST0489,Paid,Shipped,Amazon Ads
ORD01851,2023-07-03,CUST0132,Paid,Shipped,Amazon Ads
ORD01852,2023-04-21,CUST0030,Paid,Shipped,Instagram
ORD01853,2024-05-22,CUST0158,Paid,Delivered,Amazon Ads
ORD01854,2023-10-17,CUST0278,Paid,Shipped,Amazon Ads
ORD01855,2023-10-22,CUST0203,Paid,Shipped,Email
ORD01856,2024-03-26,CUST0066,Paid,Shipped,Email
ORD01857,2023-08-03,CUST0108,Paid,Shipped,Flipkart Ads
ORD01858,2024-09-23,CUST0268,Failed,Delivered,Google Ads
ORD01859,2024-07-20,CUST0222,Paid,Delivered,Email
ORD01860,2023-01-27,CUST0292,Paid,Shipped,Flipkart Ads
ORD01861,2024-09-21,CUST0018,Paid,Shipped,Amazon Ads
ORD01862,2023-08-19,CUST0090,Paid,Shipped,Flipkart Ads
ORD01863,2024-07-18,CUST0181,Paid,Shipped,Flipkart Ads
ORD01864,2023-11-17,CUST0255,Pending,Returned,Flipkart Ads
ORD01865,2023-08-21,CUST0455,Paid,Shipped,Direct
ORD01866,2024-10-31,CUST0253,Paid,Shipped,Flipkart Ads
ORD01867,2024-03-12,CUST0257,Pending,Shipped,Email
ORD01868,2024-06-16,CUST0383,Paid,Shipped,Direct
ORD01869,2024-02-07,CUST0442,Paid,Delivered,Google Ads
ORD01870,2023-02-22,CUST0346,Paid,Shipped,Flipkart Ads
ORD01871,2023-11-09,CUST0087,Paid,Shipped,Instagram
ORD01872,2023-10-08,CUST0090,Paid,Shipped,Amazon Ads
ORD01873,2024-12-26,CUST0237,Failed,Shipped,Amazon Ads
ORD01874,2023-01-31,CUST0390,Paid,Shipped,Direct
ORD01875,2023-12-03,CUST0070,Paid,Delivered,Amazon Ads
ORD01876,2023-07-02,CUST0044,Paid,Shipped,Amazon Ads
ORD01877,2023-01-23,CUST0200,Paid,Shipped,Direct
ORD01878,2024-06-27,CUST0152,Paid,Shipped,Amazon Ads
ORD01879,2024-03-21,CUST0086,Paid,Shipped,Flipkart Ads
ORD01880,2023-03-15,CUST0019,Paid,Delivered,Google Ads
ORD01881,2023-01-10,CUST0101,Paid,Shipped,Direct
ORD01882,2024-04-28,CUST0402,Paid,Shipped,Instagram
ORD01883,2024-03-31,CUST0095,Paid,Shipped,Direct
ORD01884,2024-07-19,CUST0254,Paid,Shipped,Email
ORD01885,2024-07-17,CUST0357,Paid,Shipped,Instagram
ORD01886,2024-10-21,CUST0030,Paid,Shipped,Email
ORD01887,2023-06-09,CUST0249,Paid,Shipped,Direct
ORD01888,2023-01-14,CUST0426,Paid,Shipped,Email
ORD01889,2023-06-27,CUST0033,Paid,Shipped,Instagram
ORD01890,2024-02-16,CUST0458,Paid,Delivered,Flipkart Ads
ORD01891,2023-02-22,CUST0229,Paid,Shipped,Direct
ORD01892,2024-02-12,CUST0012,Paid,Shipped,Direct
ORD01893,2023-01-22,CUST0118,Paid,Shipped,Amazon Ads
ORD01894,2023-01-30,CUST0350,Paid,Shipped,Direct
ORD01895,2024-12-03,CUST0155,Paid,Shipped,Direct
ORD01896,2023-09-17,CUST0423,Pending,Shipped,Flipkart Ads
ORD01897,2023-07-24,CUST0393,Paid,Shipped,Amazon Ads
ORD01898,2023-02-28,CUST0246,Paid,Shipped,Google Ads
ORD01899,2024-04-15,CUST0405,Paid,Shipped,Email
ORD01900,2024-04-10,CUST0332,Paid,Shipped,Instagram
ORD01901,2023-01-12,CUST0247,Paid,Shipped,Google Ads
ORD01902,2024-09-22,CUST0029,Paid,Shipped,Amazon Ads
ORD01903,2023-10-17,CUST0161,Paid,Shipped,Flipkart Ads
ORD01904,2023-12-20,CUST0235,Paid,Shipped,Instagram
ORD01905,2024-09-30,CUST0190,Paid,Delivered,Email
ORD01906,2023-03-16,CUST0117,Failed,Delivered,Direct
ORD01907,2024-12-16,CUST0271,Paid,Shipped,Direct
ORD01908,2024-07-14,CUST0258,Paid,Shipped,Google Ads
ORD01909,2024-08-13,CUST0180,Paid,Shipped,Email
ORD01910,2024-03-16,CUST0487,Paid,Shipped,Amazon Ads
ORD01911,2023-08-29,CUST0373,Paid,Returned,Email
ORD01912,2023-06-03,CUST0172,Paid,Shipped,Flipkart Ads
ORD01913,2023-04-06,CUST0438,Paid,Shipped,Google Ads
ORD01914,2024-12-26,CUST0274,Paid,Shipped,Google Ads
ORD01915,2023-10-21,CUST0259,Paid,Shipped,Flipkart Ads
ORD01916,2023-07-28,CUST0135,Pending,Shipped,Email
ORD01917,2023-12-09,CUST0171,Paid,Shipped,Flipkart Ads
ORD01918,2023-03-29,CUST0210,Paid,Shipped,Instagram
ORD01919,2024-01-25,CUST0236,Paid,Shipped,Flipkart Ads
ORD01920,2023-11-21,CUST0422,Paid,Shipped,Email
ORD01921,2023-06-06,CUST0421,Paid,Shipped,Flipkart Ads
ORD01922,2024-10-29,CUST0186,Paid,Shipped,Amazon Ads
ORD01923,2024-10-12,CUST0417,Paid,Shipped,Direct
ORD01924,2024-09-24,CUST0364,Paid,Delivered,Flipkart Ads
ORD01925,2024-07-30,CUST0443,Paid,Shipped,Direct
ORD01926,2024-09-10,CUST0095,Paid,Shipped,Flipkart Ads
ORD01927,2024-10-20,CUST0378,Pending,Shipped,Email
ORD01928,2023-05-17,CUST0011,Paid,Shipped,Instagram
ORD01929,2024-11-04,CUST0068,Paid,Shipped,Instagram
ORD01930,2024-03-03,CUST0379,Paid,Shipped,Direct
ORD01931,2024-03-27,CUST0210,Pending,Delivered,Email
ORD01932,2024-09-03,CUST0196,Paid,Shipped,Email
ORD01933,2023-05-21,CUST0369,Paid,Returned,Email
ORD01934,2023-03-24,CUST0098,Paid,Returned,Amazon Ads
ORD01935,2023-06-26,CUST0093,Paid,Delivered,Google Ads
ORD01936,2023-07-17,CUST0472,Paid,Shipped,Flipkart Ads
ORD01937,2024-09-15,CUST0022,Paid,Shipped,Email
ORD01938,2024-07-21,CUST0450,Pending,Shipped,Email
ORD01939,2024-11-21,CUST0172,Paid,Shipped,Email
ORD01940,2024-02-25,CUST0383,Paid,Shipped,Instagram
ORD01941,2024-02-05,CUST0134,Paid,Shipped,Email
ORD01942,2024-11-28,CUST0426,Paid,Shipped,Flipkart Ads
ORD01943,2024-04-15,CUST0025,Pending,Delivered,Email
ORD01944,2023-08-06,CUST0185,Paid,Shipped,Flipkart Ads
ORD01945,2024-12-29,CUST0085,Paid,Shipped,Amazon Ads
ORD01946,2024-09-23,CUST0055,Paid,Shipped,Google Ads
ORD01947,2023-06-24,CUST0251,Paid,Shipped,Instagram
ORD01948,2023-01-23,CUST0144,Paid,Shipped,Flipkart Ads
ORD01949,2024-12-25,CUST0351,Paid,Returned,Direct
ORD01950,2023-08-23,CUST0398,Paid,Shipped,Amazon Ads
ORD01951,2023-01-13,CUST0167,Paid,Shipped,Google Ads
ORD01952,2023-04-11,CUST0412,Paid,Delivered,Google Ads
ORD01953,2024-06-19,CUST0224,Paid,Shipped,Google Ads
ORD01954,2024-06-06,CUST0220,Paid,Shipped,Flipkart Ads
ORD01955,2024-03-27,CUST0179,Paid,Delivered,Amazon Ads
ORD01956,2024-03-06,CUST0119,Paid,Shipped,Email
ORD01957,2024-08-28,CUST0433,Paid,Shipped,Direct
ORD01958,2024-12-13,CUST0265,Paid,Shipped,Amazon Ads
ORD01959,2024-06-16,CUST0442,Paid,Shipped,Amazon Ads
ORD01960,2024-12-23,CUST0429,Paid,Delivered,Amazon Ads
ORD01961,2024-10-13,CUST0150,Paid,Shipped,Flipkart Ads
ORD01962,2023-10-20,CUST0416,Paid,Shipped,Direct
ORD01963,2023-04-11,CUST0453,Paid,Delivered,Flipkart Ads
ORD01964,2024-05-16,CUST0215,Paid,Delivered,Direct
ORD01965,2023-10-31,CUST0197,Paid,Delivered,Direct
ORD01966,2024-06-23,CUST0042,Paid,Shipped,Flipkart Ads
ORD01967,2024-07-06,CUST0053,Failed,Shipped,Direct
ORD01968,2023-12-21,CUST0480,Paid,Shipped,Amazon Ads
ORD01969,2023-10-30,CUST0443,Paid,Shipped,Flipkart Ads
ORD01970,2024-05-10,CUST0330,Paid,Shipped,Direct
ORD01971,2024-10-19,CUST0251,Paid,Shipped,Google Ads
ORD01972,2023-08-15,CUST0295,Paid,Shipped,Flipkart Ads
ORD01973,2023-08-24,CUST0378,Paid,Returned,Instagram
ORD01974,2024-03-30,CUST0271,Paid,Shipped,Flipkart Ads
ORD01975,2023-01-13,CUST0455,Paid,Shipped,Flipkart Ads
ORD01976,2023-07-29,CUST0413,Paid,Shipped,Flipkart Ads
ORD01977,2024-02-01,CUST0123,Paid,Shipped,Direct
ORD01978,2023-04-10,CUST0367,Paid,Shipped,Flipkart Ads
ORD01979,2023-01-31,CUST0387,Paid,Shipped,Instagram
ORD01980,2024-06-11,CUST0339,Paid,Shipped,Email
ORD01981,2024-10-10,CUST0266,Paid,Shipped,Flipkart Ads
ORD01982,2023-11-25,CUST0348,Paid,Shipped,Google Ads
ORD01983,2023-06-15,CUST0029,Paid,Shipped,Instagram
ORD01984,2024-04-03,CUST0463,Paid,Shipped,Email
ORD01985,2023-04-10,CUST0035,Paid,Shipped,Direct
ORD01986,2024-09-12,CUST0006,Paid,Shipped,Flipkart Ads
ORD01987,2023-06-22,CUST0396,Paid,Shipped,Email
ORD01988,2023-06-11,CUST0111,Paid,Shipped,Google Ads
ORD01989,2024-12-28,CUST0294,Paid,Shipped,Instagram
ORD01990,2023-09-20,CUST0077,Paid,Delivered,Instagram
ORD01991,2023-10-01,CUST0349,Paid,Shipped,Direct
ORD01992,2023-01-03,CUST0147,Paid,Returned,Direct
ORD01993,2023-01-28,CUST0067,Paid,Shipped,Direct
ORD01994,2023-11-22,CUST0392,Paid,Shipped,Email
ORD01995,2023-05-29,CUST0008,Pending,Shipped,Flipkart Ads
ORD01996,2024-06-23,CUST0122,Paid,Shipped,Amazon Ads
ORD01997,2024-05-02,CUST0340,Paid,Shipped,Instagram
ORD01998,2024-03-13,CUST0175,Paid,Shipped,Amazon Ads
ORD01999,2023-03-06,CUST0388,Paid,Shipped,Instagram
ORD02000,2023-12-22,CUST0179,Paid,Shipped,Direct
ORD02001,2024-06-16,CUST0085,Paid,Returned,Flipkart Ads
ORD02002,2023-09-09,CUST0451,Paid,Delivered,Flipkart Ads
ORD02003,2023-08-23,CUST0045,Paid,Shipped,Instagram
ORD02004,2023-08-15,CUST0136,Paid,Shipped,Email
ORD02005,2024-06-08,CUST0343,Paid,Returned,Direct
ORD02006,2023-11-09,CUST0016,Paid,Shipped,Flipkart Ads
ORD02007,2023-02-18,CUST0333,Paid,Shipped,Flipkart Ads
ORD02008,2023-04-28,CUST0195,Paid,Delivered,Google Ads
ORD02009,2023-02-23,CUST0496,Paid,Shipped,Flipkart Ads
ORD02010,2024-10-11,CUST0009,Paid,Shipped,Google Ads
ORD02011,2024-07-18,CUST0316,Paid,Shipped,Flipkart Ads
ORD02012,2023-02-13,CUST0334,Paid,Shipped,Flipkart Ads
ORD02013,2023-02-22,CUST0333,Paid,Delivered,Email
ORD02014,2024-08-08,CUST0327,Paid,Shipped,Email
ORD02015,2024-07-11,CUST0015,Paid,Returned,Direct
ORD02016,2024-06-08,CUST0327,Paid,Delivered,Flipkart Ads
ORD02017,2024-11-07,CUST0102,Paid,Shipped,Direct
ORD02018,2023-04-12,CUST0226,Paid,Shipped,Direct
ORD02019,2024-02-02,CUST0425,Pending,Shipped,Direct
ORD02020,2023-05-18,CUST0278,Paid,Shipped,Direct
ORD02021,2024-11-05,CUST0408,Paid,Shipped,Instagram
ORD02022,2024-01-22,CUST0113,Pending,Shipped,Instagram
ORD02023,2023-04-21,CUST0485,Paid,Shipped,Flipkart Ads
ORD02024,2024-09-05,CUST0428,Paid,Shipped,Instagram
ORD02025,2023-01-17,CUST0001,Paid,Shipped,Flipkart Ads
ORD02026,2023-07-01,CUST0266,Paid,Delivered,Email
ORD02027,2024-06-19,CUST0491,Paid,Shipped,Amazon Ads
ORD02028,2024-06-24,CUST0208,Paid,Delivered,Google Ads
ORD02029,2023-06-20,CUST0110,Paid,Shipped,Instagram
ORD02030,2024-02-13,CUST0200,Paid,Shipped,Instagram
ORD02031,2024-01-13,CUST0440,Paid,Shipped,Email
ORD02032,2023-07-07,CUST0369,Paid,Shipped,Instagram
ORD02033,2023-08-18,CUST0473,Paid,Shipped,Flipkart Ads
ORD02034,2023-04-29,CUST0306,Paid,Shipped,Flipkart Ads
ORD02035,2023-06-05,CUST0012,Paid,Shipped,Amazon Ads
ORD02036,2024-11-17,CUST0345,Paid,Shipped,Amazon Ads
ORD02037,2024-04-09,CUST0465,Paid,Shipped,Amazon Ads
ORD02038,2023-04-14,CUST0188,Paid,Shipped,Flipkart Ads
ORD02039,2024-08-26,CUST0154,Paid,Shipped,Direct
ORD02040,2024-11-28,CUST0494,Paid,Shipped,Direct
ORD02041,2024-05-16,CUST0368,Paid,Returned,Amazon Ads
ORD02042,2024-11-23,CUST0334,Paid,Delivered,Amazon Ads
ORD02043,2024-11-12,CUST0425,Paid,Returned,Flipkart Ads
ORD02044,2024-11-29,CUST0420,Paid,Shipped,Email
ORD02045,2023-06-24,CUST0377,Paid,Shipped,Instagram
ORD02046,2024-11-04,CUST0279,Paid,Shipped,Google Ads
ORD02047,2024-02-25,CUST0171,Paid,Shipped,Direct
ORD02048,2023-05-14,CUST0134,Paid,Delivered,Direct
ORD02049,2024-01-26,CUST0495,Paid,Shipped,Flipkart Ads
ORD02050,2024-05-15,CUST0453,Paid,Shipped,Flipkart Ads
ORD02051,2024-10-26,CUST0427,Paid,Shipped,Google Ads
ORD02052,2023-02-02,CUST0025,Paid,Delivered,Google Ads
ORD02053,2023-02-24,CUST0018,Paid,Shipped,Amazon Ads
ORD02054,2024-06-02,CUST0190,Paid,Shipped,Google Ads
ORD02055,2024-09-29,CUST0141,Paid,Shipped,Instagram
ORD02056,2023-01-12,CUST0043,Paid,Shipped,Instagram
ORD02057,2024-06-11,CUST0334,Paid,Delivered,Direct
ORD02058,2024-12-20,CUST0284,Failed,Shipped,Instagram
ORD02059,2024-07-08,CUST0146,Paid,Shipped,Instagram
ORD02060,2024-01-08,CUST0315,Paid,Delivered,Instagram
ORD02061,2024-04-28,CUST0444,Pending,Shipped,Amazon Ads
ORD02062,2024-10-08,CUST0319,Paid,Shipped,Direct
ORD02063,2023-08-16,CUST0441,Paid,Shipped,Flipkart Ads
